track_id,release_id,path,genre_primary,rating,collections,composer,work_title,catalog_system,catalog_number,movement_number,movement_name,title,artist_raw,soloists,ensembles,conductor,conductor_source,conductor_confidence,conductor_candidate,album,album_artist,disc_number,disc_subtitle,track_number,release_year,recording_year,label,catalog_number_release,source_medium,quality_tier,codec,bit_depth,sample_rate,channels,duration_seconds,size_bytes,isrc,is_container_release
trk_99f50d3666c1,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/01 - Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,1,1989,,,,Unknown,Redbook,flac,16,44100,2,461.1,39328558,,False
trk_87c1f330d982,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/02 - Part One - Es begab sich aber zu der Zeit (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Es begab sich aber zu der Zeit (Recitative),Part One - Es begab sich aber zu der Zeit (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,2,1989,,,,Unknown,Redbook,flac,16,44100,2,70.5,4139300,,False
trk_6041dafb2500,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/03 - Part One - Nun wird mein liebster Brautigam (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Nun wird mein liebster Brautigam (Recitative),Part One - Nun wird mein liebster Brautigam (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,3,1989,,,,Unknown,Redbook,flac,16,44100,2,50.9,3684087,,False
trk_60e8544e11ef,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/04 - Part One - Bereite dich, Zion, mit zartlichen Trieben (Aria).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"Bereite dich, Zion, mit zartlichen Trieben (Aria)","Part One - Bereite dich, Zion, mit zartlichen Trieben (Aria)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,4,1989,,,,Unknown,Redbook,flac,16,44100,2,303.5,21917989,,False
trk_a64082c238d2,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/05 - Part One - Wie soll ich dich empfangen (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part One - Wie soll ich dich empfangen (Chorale),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,5,1989,,,,Unknown,Redbook,flac,16,44100,2,63.5,4082366,,False
trk_20abfc42a2ad,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/06 - Part One - Und sie gebar ihren ersten Sohn (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und sie gebar ihren ersten Sohn (Recitative),Part One - Und sie gebar ihren ersten Sohn (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,6,1989,,,,Unknown,Redbook,flac,16,44100,2,21.2,1214406,,False
trk_cbf23b7020c0,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/07 - Part One - Er is auf Erden kommen arm (Chorale) - Wer will die Liebe recht erhohn (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Wer will die Liebe recht erhohn (Recitative),Part One - Er is auf Erden kommen arm (Chorale) - Wer will die Liebe recht erhohn (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,7,1989,,,,Unknown,Redbook,flac,16,44100,2,176.9,10863544,,False
trk_102750a21231,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/08 - Part One - GroBer Herr und starker Konig (Aria).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,GroBer Herr und starker Konig (Aria),Part One - GroBer Herr und starker Konig (Aria),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,8,1989,,,,Unknown,Redbook,flac,16,44100,2,262.3,20633323,,False
trk_ee10e8bf7c6e,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/09 - Part One - Ach mein herzliebes Jesulein (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part One - Ach mein herzliebes Jesulein (Chorale),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,9,1989,,,,Unknown,Redbook,flac,16,44100,2,80.4,4878545,,False
trk_1861203d3272,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/10 - Part Two - Sinfonia.flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Two - Sinfonia,"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,10,1989,,,,Unknown,Redbook,flac,16,44100,2,317.2,19200671,,False
trk_e6d2960af877,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/11 - Part Two - Und es waren Hirten in derselben Gegend (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und es waren Hirten in derselben Gegend (Recitative),Part Two - Und es waren Hirten in derselben Gegend (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,11,1989,,,,Unknown,Redbook,flac,16,44100,2,34.5,1910190,,False
trk_865292769dff,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/12 - Part Two - Brich an, o schones Morgenlicht (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part Two - Brich an, o schones Morgenlicht (Chorale)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,12,1989,,,,Unknown,Redbook,flac,16,44100,2,61.1,4778582,,False
trk_794802b4fb78,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/13 - Part Two - Und der Engel sprach zu ihnen Angel - Furchtet euch nicht (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Furchtet euch nicht (Recitative),Part Two - Und der Engel sprach zu ihnen Angel - Furchtet euch nicht (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,13,1989,,,,Unknown,Redbook,flac,16,44100,2,37.7,2397511,,False
trk_e0f85995ac4c,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/14 - Part Two - Was Gott dem Abraham verheiBen (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Was Gott dem Abraham verheiBen (Recitative),Part Two - Was Gott dem Abraham verheiBen (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,14,1989,,,,Unknown,Redbook,flac,16,44100,2,42.0,2718433,,False
trk_2149ebc25b63,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/15 - Part Two - Frohe Hirten, eilt, ach eilet (Aria).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"Frohe Hirten, eilt, ach eilet (Aria)","Part Two - Frohe Hirten, eilt, ach eilet (Aria)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,15,1989,,,,Unknown,Redbook,flac,16,44100,2,198.5,11617238,,False
trk_42d0aece5f5a,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/16 - Part Two - Und das habt zum Zeichen (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und das habt zum Zeichen (Recitative),Part Two - Und das habt zum Zeichen (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,16,1989,,,,Unknown,Redbook,flac,16,44100,2,22.9,1129021,,False
trk_2924796f278b,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/17 - Part Two - Schaut hin, dort liegt im finstern Stall (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part Two - Schaut hin, dort liegt im finstern Stall (Chorale)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,17,1989,,,,Unknown,Redbook,flac,16,44100,2,38.8,2377697,,False
trk_e1f57d8e4d26,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/18 - Part Two - So geht denn hin (Receitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Two - So geht denn hin (Receitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,18,1989,,,,Unknown,Redbook,flac,16,44100,2,49.4,3260933,,False
trk_6d43797fcd2b,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/19 - Part Two - Schlafe, mein Liebster, genieBe der Ruh (Aria).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"Schlafe, mein Liebster, genieBe der Ruh (Aria)","Part Two - Schlafe, mein Liebster, genieBe der Ruh (Aria)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,19,1989,,,,Unknown,Redbook,flac,16,44100,2,560.5,37102236,,False
trk_bcb06541854f,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/20 - Part Two - Und alsobald war da bei dem Engel (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und alsobald war da bei dem Engel (Recitative),Part Two - Und alsobald war da bei dem Engel (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,20,1989,,,,Unknown,Redbook,flac,16,44100,2,14.8,944863,,False
trk_9343074eaf12,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/21 - Part Two - Ehre sei Gott in der Hohe (Chorus).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Two - Ehre sei Gott in der Hohe (Chorus),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,21,1989,,,,Unknown,Redbook,flac,16,44100,2,146.7,12427235,,False
trk_1778193aaef6,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/22 - Part Two - So recht, ihr Engel, jauchzt und singet (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"So recht, ihr Engel, jauchzt und singet (Recitative)","Part Two - So recht, ihr Engel, jauchzt und singet (Recitative)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,22,1989,,,,Unknown,Redbook,flac,16,44100,2,22.7,1533428,,False
trk_cdf6e463c04a,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/23 - Part Two - Wir singen dir in deinem Heer (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Two - Wir singen dir in deinem Heer (Chorale),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,23,1989,,,,Unknown,Redbook,flac,16,44100,2,76.8,4968723,,False
trk_c874b262efaf,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/24 - Part Three - Herrscher des Himmels, erhore das Lallen (Chorus).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part Three - Herrscher des Himmels, erhore das Lallen (Chorus)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,24,1989,,,,Unknown,Redbook,flac,16,44100,2,110.4,9192186,,False
trk_b508670cab08,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/25 - Part Three - Und da die Engel von ihnen gen Himmel fuhren (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und da die Engel von ihnen gen Himmel fuhren (Recitative),Part Three - Und da die Engel von ihnen gen Himmel fuhren (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,25,1989,,,,Unknown,Redbook,flac,16,44100,2,9.1,450794,,False
trk_fe9e6f15b596,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/26 - Part Three - Lasset uns nun gehen gen Bethlehem (Chorus).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Three - Lasset uns nun gehen gen Bethlehem (Chorus),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,26,1989,,,,Unknown,Redbook,flac,16,44100,2,38.9,3423658,,False
trk_f7084591ec68,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/27 - Part Three - Er hat sein Volk getrost' (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Er hat sein Volk getrost' (Recitative),Part Three - Er hat sein Volk getrost' (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,27,1989,,,,Unknown,Redbook,flac,16,44100,2,35.9,2152012,,False
trk_3dff3ef26fdb,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/28 - Part Three - Dies hat er alles uns getan (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Three - Dies hat er alles uns getan (Chorale),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,28,1989,,,,Unknown,Redbook,flac,16,44100,2,43.5,3430937,,False
trk_5ccbbeb37bd7,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/29 - Part Three - Herr, dein Mitleid, dein Erbarmen (Duet).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part Three - Herr, dein Mitleid, dein Erbarmen (Duet)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,29,1989,,,,Unknown,Redbook,flac,16,44100,2,408.7,25116055,,False
trk_82e6dad2de59,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/30 - Part Three - Und sie kamen eilend (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und sie kamen eilend (Recitative),Part Three - Und sie kamen eilend (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,30,1989,,,,Unknown,Redbook,flac,16,44100,2,69.1,3706214,,False
trk_fa067aad5486,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/31 - Part Three - SchlieBe, mein Herze, dies selige Wunder (Aria).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"SchlieBe, mein Herze, dies selige Wunder (Aria)","Part Three - SchlieBe, mein Herze, dies selige Wunder (Aria)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,31,1989,,,,Unknown,Redbook,flac,16,44100,2,299.3,18842586,,False
trk_7664404911aa,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/32 - Part Three - Ja, ja, mein Herz soll es bewahren (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"Ja, ja, mein Herz soll es bewahren (Recitative)","Part Three - Ja, ja, mein Herz soll es bewahren (Recitative)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,32,1989,,,,Unknown,Redbook,flac,16,44100,2,20.7,1340140,,False
trk_be27110ca562,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/33 - Part Three - Ich will dich mit FleiB bewahren (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Three - Ich will dich mit FleiB bewahren (Chorale),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,33,1989,,,,Unknown,Redbook,flac,16,44100,2,50.1,3911837,,False
trk_287caa70bba5,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/34 - Part Three - Und die Hirten kehrten wieder um (Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,Und die Hirten kehrten wieder um (Recitative),Part Three - Und die Hirten kehrten wieder um (Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,34,1989,,,,Unknown,Redbook,flac,16,44100,2,22.9,1239024,,False
trk_466d902c1f4b,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/35 - Part Three - Seid froh dieweil (Chorale).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Part Three - Seid froh dieweil (Chorale),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,35,1989,,,,Unknown,Redbook,flac,16,44100,2,42.9,3739871,,False
trk_5ae7df8f7a0d,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 1/36 - Part Three - Herrscher des Himmels, erhore das Lallen (Chorus da capo).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part Three - Herrscher des Himmels, erhore das Lallen (Chorus da capo)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,1,,36,1989,,,,Unknown,Redbook,flac,16,44100,2,115.7,9583123,,False
trk_b3cadd8a7514,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 2/01 - Part IV. For the Feast of the Circumcision - Fallt mit Danken, fallt mit Loben(Chorus).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,"Part IV. For the Feast of the Circumcision - Fallt mit Danken, fallt mit Loben(Chorus)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,2,,1,1989,,,,Unknown,Redbook,flac,16,44100,2,331.1,25487033,,False
trk_1995fb0af614,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 2/02 - Und da acht Tage um waren(Recitative).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,,Und da acht Tage um waren(Recitative),"Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,2,,2,1989,,,,Unknown,Redbook,flac,16,44100,2,32.4,1984005,,False
trk_27548bd45789,rel_7eee805d0aec,"Bach - Sacred Vocal Works (2004) [FLAC] {Gardiner, Archiv}/CD 2/03 - Immanuel, o suBes Wort - Jesu, du mein liebstes Leben(Recitative - Arioso).flac",Classical,,,,"Part One - Jauchzet, frohlocket, auf, preiset die Tage (Chorus)",BWV,248,,"Jesu, du mein liebstes Leben(Recitative","Immanuel, o suBes Wort - Jesu, du mein liebstes Leben(Recitative - Arioso)","Gardiner - Monteverdi Choir, The English Baroque Soloists",,Gardiner - Monteverdi Choir; The English Baroque Soloists,John Eliot Gardiner,folder_path,high,,J.S. Bach - Christmas Oratorio BWV 248 Part One - Part 1(Disc 1),,2,,3,1989,,,,Unknown,Redbook,flac,16,44100,2,136.1,9729429,,False
